name,log2FC,pvalue,Status
peak44698,0.858608386,0.137992669,Stable
peak41529,0.858789806,0.100649085,Stable
peak35252,0.858901615,0.194695854,Stable
peak66439,0.858903211,0.200933599,Stable
peak47702,0.858965317,0.223900168,Stable
peak47536,0.858973147,0.340965306,Stable
peak2227,0.859034434,0.156598474,Stable
peak4621,0.859043297,0.141993164,Stable
peak52027,0.859047409,0.196168761,Stable
peak9105,0.859066789,0.125431971,Stable
peak34827,0.859154778,0.156267278,Stable
peak31959,0.859172059,0.079127935,Stable
peak54479,0.859227499,0.096988498,Stable
peak31188,0.859256371,0.092321449,Stable
peak62598,0.859330145,0.111546408,Stable
peak25506,0.859384425,0.175174527,Stable
peak69617,0.859384425,0.175174527,Stable
peak47723,0.859484118,0.113288682,Stable
peak10104,0.859520082,0.100281511,Stable
peak71746,0.859528145,0.144846413,Stable
peak70026,0.85957311,0.170843397,Stable
peak33820,0.85960529,0.13409787,Stable
peak73414,0.859694885,0.074312427,Stable
peak65738,0.859769105,0.121456634,Stable
peak8018,0.859798635,0.086166983,Stable
peak34492,0.859812363,0.113402111,Stable
peak62456,0.85982247,0.113038623,Stable
peak10160,0.859988835,0.228134084,Stable
peak71226,0.860123002,0.167464537,Stable
peak23302,0.860254974,0.079053109,Stable
peak45648,0.860379894,0.124502321,Stable
peak3741,0.860386143,0.161726883,Stable
peak71725,0.860398232,0.1216393,Stable
peak22678,0.860399155,0.262093122,Stable
peak23812,0.860437599,0.410950458,Stable
peak14802,0.860450482,0.135088794,Stable
peak13704,0.860519811,0.102056086,Stable
peak18873,0.860546858,0.125664734,Stable
peak22089,0.860682889,0.157227382,Stable
peak67461,0.860723251,0.190206949,Stable
peak37688,0.860846594,0.122889867,Stable
peak7898,0.860902449,0.143173622,Stable
peak20928,0.861019307,0.121184658,Stable
peak1631,0.861036431,0.147844316,Stable
peak46125,0.861135825,0.122317822,Stable
peak61336,0.861180085,0.189428901,Stable
peak73367,0.861215663,0.23391964,Stable
peak11802,0.861248784,0.152788162,Stable
peak17430,0.86128355,0.110881058,Stable
peak38289,0.8613378,0.153054764,Stable
peak23650,0.861400155,0.225272679,Stable
peak45800,0.861409771,0.178813012,Stable
peak12886,0.861480831,0.090244373,Stable
peak39325,0.861543571,0.118164337,Stable
peak38388,0.861570211,0.171775736,Stable
peak25132,0.861592516,0.136782935,Stable
peak24622,0.861769303,0.121014879,Stable
peak10971,0.861774336,0.149978186,Stable
peak57029,0.861952586,0.110301259,Stable
peak3233,0.862017589,0.099331763,Stable
peak31178,0.862052665,0.208937909,Stable
peak74559,0.862060296,0.101948682,Stable
peak8139,0.862194313,0.194044077,Stable
peak2995,0.862214828,0.139315046,Stable
peak68778,0.862497096,0.158610513,Stable
peak40334,0.862521466,0.198805001,Stable
peak20552,0.862536561,0.115382137,Stable
peak53498,0.862668594,0.160917024,Stable
peak22072,0.86276076,0.120067709,Stable
peak39418,0.862809725,0.157839724,Stable
peak39976,0.862809725,0.157839724,Stable
peak74288,0.862982085,0.112114166,Stable
peak74365,0.863048965,0.258601595,Stable
peak25931,0.863105826,0.15559359,Stable
peak34039,0.863206804,0.132818956,Stable
peak29227,0.863363563,0.186945723,Stable
peak22450,0.863391752,0.14174901,Stable
peak40581,0.86341025,0.134035292,Stable
peak66442,0.863478813,0.195190154,Stable
peak55914,0.863492019,0.148618768,Stable
peak49505,0.863505387,0.129493557,Stable
peak39074,0.8635119,0.100812704,Stable
peak58902,0.863513398,0.184524392,Stable
peak61732,0.863575532,0.114158479,Stable
peak56555,0.863579045,0.117581505,Stable
peak16112,0.863647876,0.127995291,Stable
peak43752,0.863679758,0.216824871,Stable
peak23234,0.863703572,0.104035682,Stable
peak29241,0.863746782,0.105811375,Stable
peak12770,0.863804288,0.116637481,Stable
peak51895,0.863826675,0.192130029,Stable
peak17655,0.863970851,0.185724462,Stable
peak34358,0.864172146,0.166325471,Stable
peak47986,0.864179294,0.102682766,Stable
peak38344,0.864243209,0.083126198,Stable
peak64413,0.86427467,0.180425428,Stable
peak16564,0.864349689,0.173613132,Stable
peak45102,0.864491823,0.131911283,Stable
peak75297,0.864515956,0.362236563,Stable
peak17595,0.864542803,0.128869282,Stable
peak6496,0.864693589,0.156609841,Stable
peak7930,0.864759044,0.193469512,Stable
peak19667,0.864916136,0.153190239,Stable
peak72796,0.864916136,0.153190239,Stable
peak28373,0.864955519,0.086469461,Stable
peak29570,0.865167659,0.148643556,Stable
peak15850,0.865276949,0.11357138,Stable
peak63379,0.865361362,0.146054463,Stable
peak63730,0.865413514,0.151652162,Stable
peak72965,0.865630993,0.066045981,Stable
peak32723,0.86570046,0.179782078,Stable
peak36923,0.865803784,0.124484753,Stable
peak11766,0.865905767,0.144136057,Stable
peak33036,0.866072713,0.544444083,Stable
peak40760,0.866084868,0.118167925,Stable
peak288,0.866279299,0.187447091,Stable
peak23340,0.866296912,0.1831282,Stable
peak3346,0.866357157,0.129694276,Stable
peak12937,0.866404063,0.221961517,Stable
peak16855,0.866464594,0.115769107,Stable
peak43636,0.866596368,0.212582327,Stable
peak15421,0.866764203,0.159035832,Stable
peak39350,0.866863194,0.126141356,Stable
peak48023,0.866942487,0.203654932,Stable
peak33786,0.866979701,0.149178086,Stable
peak33851,0.866979701,0.149178086,Stable
peak54935,0.866979701,0.149178086,Stable
peak69912,0.86712713,0.127546345,Stable
peak19896,0.867156685,0.146661435,Stable
peak3165,0.867189156,0.145811244,Stable
peak69927,0.867253226,0.09574288,Stable
peak26875,0.867303293,0.145228573,Stable
peak21042,0.867471769,0.131370301,Stable
peak18447,0.867650224,0.137761831,Stable
peak70406,0.867875669,0.101776657,Stable
peak24702,0.867941686,0.113662947,Stable
peak65668,0.867949472,0.073262181,Stable
peak35933,0.868105354,0.131728189,Stable
peak65759,0.868396081,0.091475611,Stable
peak55287,0.868509331,0.10212443,Stable
peak12574,0.868536443,0.160805923,Stable
peak58846,0.868630183,0.157335436,Stable
peak12422,0.868646792,0.356064646,Stable
peak72436,0.868676555,0.15298442,Stable
peak72679,0.868685082,0.107111299,Stable
peak2747,0.868834029,0.227081817,Stable
peak43124,0.868834029,0.227081817,Stable
peak56575,0.868834029,0.227081817,Stable
peak22545,0.869024585,0.104303862,Stable
peak57318,0.869071095,0.161954574,Stable
peak56331,0.869179668,0.143563294,Stable
peak57370,0.86918633,0.149425218,Stable
peak47107,0.869260906,0.144777399,Stable
peak30143,0.869308502,0.11255425,Stable
peak40510,0.869308502,0.11255425,Stable
peak8550,0.86933024,0.140961228,Stable
peak60870,0.869404589,0.117250938,Stable
peak20489,0.869474376,0.198577845,Stable
peak63348,0.869474376,0.198577845,Stable
peak18649,0.869550513,0.117320422,Stable
peak49952,0.869560813,0.137431045,Stable
peak38360,0.86962824,0.195933143,Stable
peak38830,0.86963711,0.127962469,Stable
peak54193,0.869670602,0.137186533,Stable
peak33916,0.869760612,0.133784497,Stable
peak17742,0.869914235,0.091201032,Stable
peak53668,0.869937959,0.182103624,Stable
peak57918,0.869979152,0.091049974,Stable
peak4387,0.87001769,0.129679272,Stable
peak33065,0.87001769,0.129679272,Stable
peak48197,0.870057677,0.166609355,Stable
peak37968,0.870319526,0.166803326,Stable
peak45315,0.870319526,0.166803326,Stable
peak47749,0.87034435,0.187771971,Stable
peak52346,0.870712778,0.221610046,Stable
peak69024,0.870742599,0.138559372,Stable
peak57350,0.870744754,0.152131051,Stable
peak67674,0.870806638,0.147515722,Stable
peak13865,0.870918183,0.145550646,Stable
peak36106,0.871062022,0.103815384,Stable
peak18794,0.871155813,0.2257696,Stable
peak49951,0.871242232,0.242908044,Stable
peak57025,0.871292598,0.117561979,Stable
peak23092,0.871430843,0.111242828,Stable
peak63330,0.871473679,0.236241503,Stable
peak66657,0.871502876,0.134840473,Stable
peak20754,0.871531545,0.23716582,Stable
peak47704,0.871687678,0.048815213,Gain
peak4297,0.871706433,0.108151016,Stable
peak66164,0.871896827,0.271797528,Stable
peak8374,0.872059877,0.101327429,Stable
peak1779,0.872138133,0.10111351,Stable
peak41146,0.872203656,0.16519125,Stable
peak61254,0.872860058,0.091897393,Stable
peak6015,0.872918255,0.072625058,Stable
peak15324,0.872971397,0.140763559,Stable
peak6393,0.872989056,0.148257152,Stable
peak51197,0.873262188,0.134177851,Stable
peak73976,0.873262188,0.134177851,Stable
peak48136,0.873269326,0.083204342,Stable
peak63412,0.873360137,0.139615618,Stable
peak5204,0.873411209,0.13011743,Stable
peak70905,0.87343085,0.097601836,Stable
peak24680,0.873449823,0.242682948,Stable
peak52220,0.87359977,0.086951437,Stable
peak46022,0.873646025,0.124347297,Stable
peak21759,0.873748984,0.168125978,Stable
peak64055,0.873941203,0.182472524,Stable
peak67608,0.87397299,0.227645289,Stable
peak33760,0.874086656,0.183258918,Stable
peak23902,0.874155242,0.0930419,Stable
peak29767,0.874160251,0.071510642,Stable
peak60483,0.87430676,0.167629273,Stable
peak51710,0.874394052,0.10265201,Stable
peak72857,0.87443015,0.163702208,Stable
peak15958,0.874446788,0.181031131,Stable
peak65966,0.874496808,0.116656763,Stable
peak37252,0.874546985,0.086134079,Stable
peak61145,0.874650872,0.150010239,Stable
peak73164,0.874654701,0.118164324,Stable
peak61051,0.874684903,0.169514923,Stable
peak70544,0.874777804,0.141377532,Stable
peak62216,0.874863088,0.177805149,Stable
peak6059,0.874894133,0.106846552,Stable
peak48400,0.874894133,0.106846552,Stable
peak45871,0.874942204,0.118751888,Stable
peak58659,0.875099774,0.140839155,Stable
peak19857,0.875103375,0.151472618,Stable
peak7673,0.875162122,0.11217587,Stable
peak36665,0.875178024,0.131623637,Stable
peak43176,0.875299034,0.131267834,Stable
peak19878,0.875323747,0.126735625,Stable
peak74209,0.875323747,0.126735625,Stable
peak68414,0.875370731,0.165891707,Stable
peak46927,0.875533,0.093260502,Stable
peak61038,0.875658156,0.093290148,Stable
peak5492,0.876020161,0.161610071,Stable
peak43653,0.87625421,0.128775744,Stable
peak34068,0.876357069,0.117155044,Stable
peak70207,0.876429126,0.107005023,Stable
peak62362,0.876519788,0.163436303,Stable
peak49573,0.876549958,0.132907542,Stable
peak70381,0.876558986,0.149671187,Stable
peak13158,0.87661965,0.120901891,Stable
peak22331,0.876691222,0.149905983,Stable
peak64012,0.876732635,0.139177418,Stable
peak43062,0.876814572,0.098568788,Stable
peak54677,0.876831104,0.153686535,Stable
peak73605,0.876982362,0.131200876,Stable
peak2966,0.876983674,0.127563607,Stable
peak7576,0.877052986,0.108713858,Stable
peak58553,0.877063548,0.187187938,Stable
peak2415,0.877068085,0.129604717,Stable
peak23025,0.877176028,0.130817968,Stable
peak2660,0.87724984,0.115817738,Stable
peak50034,0.877265855,0.194851337,Stable
peak35853,0.877323472,0.123198468,Stable
peak28382,0.877444097,0.087367452,Stable
peak43468,0.878327826,0.247860207,Stable
peak69911,0.878373581,0.168189485,Stable
peak51998,0.87849634,0.14782375,Stable
peak39799,0.878653215,0.089009522,Stable
peak10686,0.878891734,0.1570817,Stable
peak33923,0.878952667,0.08445633,Stable
peak20685,0.879042444,0.165632107,Stable
peak22557,0.879077614,0.175922857,Stable
peak31148,0.879113311,0.173958586,Stable
peak50896,0.879113311,0.173958586,Stable
peak63991,0.879113311,0.173958586,Stable
peak35018,0.879383825,0.164564536,Stable
peak48877,0.879408324,0.185438856,Stable
peak9009,0.87955465,0.154972681,Stable
peak59158,0.879796522,0.151453191,Stable
peak40994,0.879888978,0.199426003,Stable
peak39538,0.880044285,0.030842503,Gain
peak6799,0.880089505,0.117020521,Stable
peak19050,0.880189766,0.086892587,Stable
peak2974,0.880300418,0.125297383,Stable
peak23651,0.880405896,0.137855636,Stable
peak39926,0.880431943,0.126914905,Stable
peak56579,0.88045147,0.084531319,Stable
peak72647,0.880488943,0.153706473,Stable
peak45276,0.88049539,0.152680138,Stable
peak34459,0.880711417,0.121405808,Stable
peak18366,0.880795997,0.127115039,Stable
peak27795,0.88083726,0.095555622,Stable
peak63535,0.88083726,0.095555622,Stable
peak1684,0.880853352,0.150620232,Stable
peak14403,0.880891789,0.157126701,Stable
peak70252,0.880898584,0.117329134,Stable
peak19453,0.880988701,0.064661053,Stable
peak69870,0.881067662,0.178923234,Stable
peak19815,0.88118888,0.169957794,Stable
peak19401,0.881216499,0.162557248,Stable
peak18559,0.881289789,0.138916788,Stable
peak73290,0.881633771,0.166945458,Stable
peak5910,0.882362699,0.122767206,Stable
peak14898,0.882444656,0.149823859,Stable
peak67047,0.882445434,0.137141486,Stable
peak58098,0.882533278,0.126080254,Stable
peak72511,0.882565255,0.150047036,Stable
peak4549,0.883039806,0.106743038,Stable
peak36279,0.883089871,0.14485939,Stable
peak20428,0.883124791,0.089422617,Stable
peak69181,0.883220473,0.167273544,Stable
peak27608,0.883281003,0.12123028,Stable
peak26883,0.883298508,0.170914167,Stable
peak73720,0.883388632,0.17438975,Stable
peak42116,0.88341887,0.159669417,Stable
peak60389,0.883549478,0.169951237,Stable
peak41804,0.883570965,0.27083087,Stable
peak5776,0.883819993,0.243134824,Stable
peak65430,0.883819993,0.243134824,Stable
peak60872,0.883935616,0.209152455,Stable
peak70431,0.88405056,0.115644882,Stable
peak73946,0.88405056,0.115644882,Stable
peak65978,0.884177434,0.131236434,Stable
peak62321,0.884332627,0.117274882,Stable
peak31063,0.884385482,0.228418673,Stable
peak58827,0.884496789,0.12661586,Stable
peak31100,0.884560042,0.142108155,Stable
peak28348,0.884654258,0.138857684,Stable
peak54499,0.884654258,0.138857684,Stable
peak45874,0.884792438,0.14517709,Stable
peak53357,0.884800399,0.158065689,Stable
peak47479,0.884917404,0.108177915,Stable
peak35668,0.885409189,0.118233211,Stable
peak65903,0.885444811,0.126759701,Stable
peak294,0.885466678,0.235335955,Stable
peak33817,0.885583304,0.157418694,Stable
peak33201,0.885671728,0.170576549,Stable
peak52945,0.885719512,0.127154779,Stable
peak56366,0.88575854,0.13002155,Stable
peak32158,0.885835733,0.112611284,Stable
peak69230,0.885988965,0.117689531,Stable
peak6394,0.886084645,0.135217533,Stable
peak69691,0.886106985,0.109590721,Stable
peak15900,0.886177911,0.127753652,Stable
peak61248,0.886204884,0.088874526,Stable
peak20311,0.886340669,0.173698848,Stable
peak149,0.886355037,0.150598657,Stable
peak10180,0.88643111,0.13262452,Stable
peak70378,0.88662175,0.191646894,Stable
peak16787,0.886639698,0.140368174,Stable
peak14544,0.886840387,0.142414576,Stable
peak4687,0.886857742,0.120226017,Stable
peak71611,0.887248181,0.148380367,Stable
peak37311,0.887347426,0.04023196,Gain
peak3649,0.887424111,0.134543453,Stable
peak59806,0.887582653,0.126221218,Stable
peak9606,0.88766149,0.119571861,Stable
peak31869,0.887717878,0.183382174,Stable
peak55989,0.887739568,0.101235731,Stable
peak517,0.887819431,0.108784158,Stable
peak50871,0.887893952,0.126768248,Stable
peak62486,0.887893952,0.126768248,Stable
peak67058,0.888061614,0.239331941,Stable
peak67562,0.888209148,0.102859688,Stable
peak50640,0.888302012,0.13542467,Stable
peak75079,0.888349238,0.206025561,Stable
peak51975,0.888402203,0.142510831,Stable
peak39624,0.888533776,0.145368644,Stable
peak15855,0.888653194,0.192323035,Stable
peak20123,0.888707172,0.059126632,Stable
peak57595,0.888796376,0.140679528,Stable
peak74957,0.888810328,0.078490391,Stable
peak5172,0.888907781,0.155713152,Stable
peak37614,0.888999106,0.069247602,Stable
peak68627,0.889021645,0.081271659,Stable
peak6231,0.889056061,0.075435551,Stable
peak10153,0.889071716,0.192058583,Stable
peak4441,0.889129189,0.154000581,Stable
peak24137,0.889129189,0.154000581,Stable
peak10479,0.889177564,0.148616385,Stable
peak41057,0.889553005,0.11455575,Stable
peak56256,0.889608922,0.222490437,Stable
peak5973,0.889679961,0.100297633,Stable
peak47538,0.889712208,0.223746417,Stable
peak40838,0.889753096,0.117491044,Stable
peak53678,0.890059621,0.169535354,Stable
peak60383,0.890189201,0.13625076,Stable
peak4446,0.890338136,0.067115404,Stable
peak866,0.890347304,0.147727443,Stable
peak55695,0.890472908,0.138774212,Stable
peak33602,0.890650367,0.098020003,Stable
peak17668,0.890660904,0.140743797,Stable
peak27200,0.890660904,0.140743797,Stable
peak32518,0.890774287,0.101184454,Stable
peak51941,0.890903829,0.090620255,Stable
peak5801,0.890921518,0.109198168,Stable
peak51994,0.890967405,0.125192921,Stable
peak27672,0.891073912,0.150706358,Stable
peak32827,0.891156341,0.211089454,Stable
peak68881,0.891215768,0.159988149,Stable
peak34484,0.89121732,0.108444563,Stable
peak28672,0.891239229,0.06437758,Stable
peak46714,0.891256767,0.061610111,Stable
peak10883,0.891390734,0.14724677,Stable
peak50029,0.891456421,0.127521431,Stable
peak32734,0.89168738,0.156798869,Stable
peak55519,0.891760099,0.206894728,Stable
peak62319,0.891852856,0.126030716,Stable
peak20254,0.891879011,0.111833247,Stable
peak25457,0.891891551,0.194563621,Stable
peak209,0.891960725,0.134395676,Stable
peak375,0.892059407,0.27609896,Stable
peak10040,0.892059407,0.27609896,Stable
peak73839,0.892409272,0.097720929,Stable
peak65416,0.892537161,0.215572783,Stable
peak48798,0.892709281,0.12695779,Stable
peak54474,0.892716908,0.096622695,Stable
peak54574,0.892794638,0.123325465,Stable
peak56753,0.892855587,0.10571281,Stable
peak1161,0.892876226,0.100273756,Stable
peak33269,0.89300141,0.114179916,Stable
peak30979,0.893001486,0.20233536,Stable
